#"Time (ps)" "Potential Energy (kJ/mole)" "Temperature (K)" "Box Volume (nm^3)" "Density (g/mL)" "Speed (ns/day)" "Elapsed Time (s)"
3.0999999999997696 -3591673.6300207535 246.42114460705184 148.37410801535628 1.8563965158837346 29.5 8.798170804977417
3.1999999999997586 -3591603.3572908025 246.06138209187654 148.37410801535628 1.8563965158837346 29.5 9.073002815246582
3.2999999999997476 -3591750.245183243 246.77949908086248 148.37410801535628 1.8563965158837346 29.4 9.392241477966309
3.3999999999997366 -3591791.132535428 247.1668134676353 148.37410801535628 1.8563965158837346 29.5 9.666001558303833
3.4999999999997256 -3592314.270059339 250.08003790461652 148.37410801535628 1.8563965158837346 29.5 9.941652059555054
3.5999999999997145 -3591755.1796727423 246.82197318038192 148.37410801535628 1.8563965158837346 29.5 10.264585018157959
3.6999999999997035 -3592707.3922801977 252.42717656190555 148.37410801535628 1.8563965158837346 29.5 10.53885555267334
3.7999999999996925 -3592037.425032909 248.45130691016317 148.37410801535628 1.8563965158837346 29.6 10.814439296722412
3.8999999999996815 -3591652.442095048 246.31535768430496 148.37410801535628 1.8563965158837346 29.6 11.088551998138428
3.9999999999996705 -3592062.099447969 248.68427639840516 148.37410801535628 1.8563965158837346 29.5 11.406602144241333
4.099999999999704 -3591992.5187513246 248.21013724318115 148.37410801535628 1.8563965158837346 29.6 11.682659387588501
4.199999999999737 -3592421.765641202 250.79780945766234 148.37410801535628 1.8563965158837346 29.6 11.977489948272705
4.299999999999771 -3592246.380164878 249.73991230078252 148.37410801535628 1.8563965158837346 29.5 12.302294492721558
4.399999999999804 -3592900.028915665 253.52109228041857 148.37410801535628 1.8563965158837346 29.5 12.575987100601196
4.4999999999998375 -3592292.8294022167 249.96936588465232 148.37410801535628 1.8563965158837346 29.6 12.849997758865356
4.599999999999871 -3592942.023339865 253.83492219373372 148.37410801535628 1.8563965158837346 29.6 13.124614238739014
4.699999999999904 -3592404.888693928 250.6620531503313 148.37410801535628 1.8563965158837346 29.6 13.442292213439941
4.799999999999938 -3592603.2643875983 251.85764828949237 148.37410801535628 1.8563965158837346 29.6 13.717294931411743
4.899999999999971 -3591989.479744984 248.2915024536019 148.37410801535628 1.8563965158837346 29.6 13.990382194519043
5.000000000000004 -3592070.4279824602 248.6576108319322 148.37410801535628 1.8563965158837346 29.6 14.310859203338623
5.100000000000038 -3592400.3617831185 250.68893641348012 148.37410801535628 1.8563965158837346 29.6 14.586757898330688
5.200000000000071 -3592645.8703195634 252.1472647659181 148.37410801535628 1.8563965158837346 29.6 14.862619638442993
5.300000000000105 -3592444.371982469 251.02366903458685 148.37410801535628 1.8563965158837346 29.7 15.13925313949585
5.400000000000138 -3592367.017141743 250.41430658319524 148.37410801535628 1.8563965158837346 29.6 15.458240985870361
5.500000000000171 -3592480.8391620317 251.1365064962487 148.37410801535628 1.8563965158837346 29.7 15.731762647628784
5.600000000000205 -3592096.611436508 248.82550496935886 148.37410801535628 1.8563965158837346 29.7 16.007208824157715
